record_id,source_table,keyword,score,rank
430,grants,urban condition,0.5129,6
430,grants,modeling,0.3586,7
430,grants,urban,0.3342,8
431,grants,protein sars,0.4896,1
431,grants,cell membrane,0.4215,2
431,grants,fluorescence microscopy,0.4071,3
431,grants,dihydrate drug,0.3998,4
431,grants,amodiaquin dihydrochloride,0.3988,5
431,grants,vitro fluorescence,0.3954,6
431,grants,spike protein,0.3862,7
431,grants,cov cell,0.3688,8
432,grants,covid graph,0.5671,1
432,grants,cov drug,0.5145,2
432,grants,sars cov,0.5124,3
432,grants,networks sars,0.498,4
432,grants,drug repurposing,0.4588,5
432,grants,dr covid,0.4181,6
432,grants,covid,0.404,7
432,grants,graph neural,0.3749,8
433,grants,disease spread,0.6013,1
433,grants,infectious disease,0.5247,2
433,grants,spatio temporal,0.5225,3
433,grants,infectious,0.4391,4
433,grants,predictive modeling,0.4193,5
433,grants,temporal predictive,0.4039,6
433,grants,spatio,0.402,7
433,grants,modeling framework,0.3772,8
434,grants,lockdown india,0.687,1
434,grants,epidemic unlock,0.6248,2
434,grants,unlock lockdown,0.5434,3
434,grants,covid 19,0.5428,4
434,grants,19 epidemic,0.4949,5
434,grants,unlock,0.4508,6
434,grants,lockdown,0.4404,7
434,grants,covid,0.4151,8
374,grants,edge computing,0.6452,1
374,grants,hardware implementation,0.4699,2
374,grants,constrained edge,0.4634,3
374,grants,neumann accelerators,0.4338,4
374,grants,design hardware,0.43,5
374,grants,edge,0.4171,6
374,grants,accelerators energy,0.3585,7
374,grants,energy constrained,0.3507,8
375,grants,aluminide aerospace,0.4701,1
375,grants,titanium aluminide,0.4685,2
375,grants,temperature fatigue,0.4239,3
375,grants,behaviour laser,0.4125,4
375,grants,manufactured titanium,0.4008,5
375,grants,laser,0.3598,6
375,grants,titanium,0.3572,7
375,grants,laser peened,0.3455,8
376,grants,duplex communication,0.6101,1
376,grants,duplex,0.4939,2
376,grants,index modulation,0.4886,3
376,grants,intelligent reflect,0.4841,4
376,grants,reflect surface,0.4447,5
376,grants,surface irs,0.4429,6
376,grants,modulation,0.3791,7
376,grants,irs index,0.3602,8
379,grants,loop thermosyphon,0.646,1
379,grants,traction motors,0.6161,2
379,grants,thermosyphon thermal,0.5602,3
379,grants,thermosyphon,0.5047,4
379,grants,vehicle traction,0.4892,5
379,grants,thermal management,0.4173,6
379,grants,traction,0.4071,7
379,grants,motors,0.4067,8
380,grants,singlet fission,0.724,1
380,grants,silicon solar,0.6029,2
380,grants,fission enhance,0.5433,3
380,grants,fission,0.5187,4
380,grants,solar cell,0.5176,5
380,grants,singlet,0.4514,6
380,grants,enhance silicon,0.4324,7
380,grants,silicon,0.3926,8
435,grants,19 epidemic,0.487,1
435,grants,covid 19,0.4738,2
435,grants,scale agent,0.4473,3
435,grants,city scale,0.414,4
435,grants,epidemic,0.4114,5
435,grants,context covid,0.4095,6
435,grants,covid,0.3983,7
435,grants,simulator,0.3918,8
436,grants,modeling sars,0.6118,1
436,grants,sars cov,0.6088,2
436,grants,cov immune,0.5609,3
436,grants,immune interplay,0.4319,4
436,grants,sars,0.4284,5
436,grants,immune,0.3479,6
436,grants,cov,0.3329,7
436,grants,mechanistic modeling,0.3016,8
437,grants,sars cov,0.6391,1
437,grants,indian sars,0.5749,2
437,grants,sars,0.4682,3
437,grants,genomic indian,0.4439,4
437,grants,functional genomic,0.3828,5
437,grants,cov,0.3355,6
437,grants,genomic,0.3184,7
437,grants,indian,0.2152,8
377,grants,liquefaction sand,0.6371,1
377,grants,enzyme stabilisation,0.5624,2
377,grants,mitigate liquefaction,0.479,3
377,grants,bio enzyme,0.4382,4
377,grants,enzyme,0.4215,5
377,grants,liquefaction,0.3819,6
377,grants,sand,0.3817,7
377,grants,stabilisation mitigate,0.3311,8
392,grants,artificial basilar,0.6383,1
392,grants,basilar epithelium,0.6324,2
392,grants,fabrication flexible,0.5602,3
392,grants,flexible artificial,0.5452,4
392,grants,design fabrication,0.447,5
392,grants,epithelium,0.3996,6
392,grants,basilar,0.3756,7
392,grants,fabrication,0.3471,8
394,grants,malaria sensing,0.6621,1
394,grants,polymer nanocomposite,0.604,2
394,grants,nanocomposite,0.5151,3
394,grants,nanocomposite base,0.4933,4
394,grants,rapid malaria,0.4348,5
394,grants,malaria,0.4324,6
394,grants,development polymer,0.3986,7
394,grants,polymer,0.373,8
396,grants,co2 methanol,0.6553,1
396,grants,hydrogenation carbon,0.5394,2
396,grants,hydrogenation,0.496,3
396,grants,dioxide co2,0.4801,4
396,grants,co2,0.477,5
396,grants,methanol dme,0.4729,6
396,grants,fuel domestic,0.4631,7
396,grants,alternative fuel,0.4514,8
407,grants,approximation algorithms,0.7098,1
407,grants,practice approximation,0.7015,2
407,grants,algorithms practical,0.5608,3
407,grants,bridge gap,0.5505,4
407,grants,approximation,0.5239,5
407,grants,gap theory,0.5171,6
407,grants,algorithms,0.5056,7
407,grants,gap,0.4089,8
422,grants,asymptomatic spreader,0.5979,1
422,grants,spreader agent,0.5426,2
422,grants,cohorte isolate,0.4878,3
422,grants,spreader,0.4583,4
422,grants,isolate asymptomatic,0.4092,5
422,grants,suburban railway,0.3531,6
422,grants,isolate,0.3295,7
422,grants,railway,0.3013,8
425,grants,suppression covid,0.655,1
425,grants,covid 19,0.5629,2
425,grants,covid,0.494,3
425,grants,rapid suppression,0.4065,4
425,grants,19 transmission,0.3925,5
425,grants,transmission small,0.3806,6
425,grants,suppression,0.3448,7
425,grants,transmission,0.3414,8
426,grants,infection rate,0.7626,1
426,grants,covid 19,0.6552,2
426,grants,19 infection,0.5816,3
426,grants,covid,0.563,4
426,grants,rate estimation,0.4526,5
426,grants,infection,0.4041,6
426,grants,estimation,0.3496,7
426,grants,rate,0.3434,8
427,grants,testing strategy,0.5863,1
427,grants,covid 19,0.5759,2
427,grants,framework study,0.5533,3
427,grants,strategy covid,0.5399,4
427,grants,testing,0.456,5
427,grants,study testing,0.4539,6
427,grants,covid,0.451,7
427,grants,framework,0.4284,8
438,grants,indian airspace,0.6795,1
438,grants,airspace,0.5219,2
438,grants,air traffic,0.5062,3
438,grants,traffic indian,0.4562,4
438,grants,management air,0.4553,5
438,grants,modelling optimal,0.4426,6
438,grants,dynamic modelling,0.4398,7
438,grants,optimal management,0.4081,8
439,grants,handwritten transcript,0.6781,1
439,grants,manuscript thigalari,0.5337,2
439,grants,online handwritten,0.5279,3
439,grants,transcript expert,0.522,4
439,grants,ancient manuscript,0.5092,5
439,grants,recognition speech,0.4944,6
439,grants,script multimodal,0.4682,7
439,grants,digitization ancient,0.465,8
440,grants,nfc base,0.4557,1
440,grants,transportation storage,0.4534,2
440,grants,sensor platform,0.4208,3
440,grants,nfc,0.4145,4
440,grants,storage integrity,0.4145,5
440,grants,lifesave pharmaceutical,0.4074,6
440,grants,monitor transportation,0.4037,7
440,grants,sensor,0.3577,8
441,grants,certification worthiness,0.5155,1
441,grants,smart factory,0.4949,2
441,grants,assessment certification,0.4774,3
441,grants,design transfer,0.4641,4
441,grants,certification,0.4592,5
441,grants,factory test,0.4151,6
441,grants,electronic sme,0.4085,7
441,grants,test bed,0.4026,8
442,grants,voltage esd,0.7567,1
442,grants,esd device,0.672,2
442,grants,esd,0.5611,3
442,grants,high voltage,0.4351,4
442,grants,180 nm,0.3452,5
442,grants,scl 180,0.3147,6
442,grants,enablement scl,0.2998,7
442,grants,voltage,0.2995,8
